Node_id Range Mean Std
baruch 2242 734163.0 647.498262546
iamthelukas 2242 734163.0 647.498262546
NetStaRt 2242 734163.0 647.498262546
Dunc 2242 734163.0 647.498262546
twelve71 2242 734163.0 647.498262546
caf 2242 734163.0 647.498262546
randybum 2242 734163.0 647.498262546
Stefanus 2242 734163.0 647.498262546
davem 2270 734177.0 655.581167108
dejan 2242 734163.0 647.498262546
brant 2242 734163.0 647.498262546
scottyo 2242 734163.0 647.498262546
WPdevil14 2242 734163.0 647.498262546
igspectre 2242 734163.0 647.498262546
Anubis 2242 734163.0 647.498262546
conio 2242 734163.0 647.498262546
markush 2242 734163.0 647.498262546
hal9000 2242 734163.0 647.498262546
lux 2242 734163.0 647.498262546
kcbark 2242 734163.0 647.498262546
sjbrown 2242 734163.0 647.498262546
dannu 2242 734163.0 647.498262546
wallace 2242 734163.0 647.498262546
racergirl101 2242 734163.0 647.498262546
schmoo 2242 734163.0 647.498262546
seth 2242 734163.0 647.498262546
richlowe 2242 734163.0 647.498262546
efugio 2242 734163.0 647.498262546
andreas 2242 734163.0 647.498262546
zeronc 2242 734163.0 647.498262546
BrucePerens 2270 734177.0 655.581167108
fagrspf 2242 734163.0 647.498262546
cullenfluffyjennings 2242 734163.0 647.498262546
nowonder 2242 734163.0 647.498262546
nostrun 2242 734163.0 647.498262546
henner 2242 734163.0 647.498262546
terral 2242 734163.0 647.498262546
darkerhalf 2242 734163.0 647.498262546
partain 2242 734163.0 647.498262546
nion 2242 734163.0 647.498262546
wingo 2270 734177.0 655.581167108
uwog 2242 734163.0 647.498262546
crudman 2242 734163.0 647.498262546
Anarchy 2242 734163.0 647.498262546
mang 2242 734163.0 647.498262546
drzap 2242 734163.0 647.498262546
TSBandit 1571 733827.136393 457.439270978
jmeskill 2242 734163.0 647.498262546
danielsan 2242 734163.0 647.498262546
kju 2242 734163.0 647.498262546
ukslimshady 2242 734163.0 647.498262546
pty 2242 734163.0 647.498262546
krivilli 2242 734163.0 647.498262546
jwdeep 1608 734114.0 464.478201857
Carbamide 2242 734163.0 647.498262546
samurai 2242 734163.0 647.498262546
jedstr 2242 734163.0 647.498262546
brainwithheart 2242 734163.0 647.498262546
jorgearcas 2242 734163.0 647.498262546
alexgirao 2242 734163.0 647.498262546
dak 2270 734177.0 655.581167108
usmile1 2242 734163.0 647.498262546
shouhanbou 2242 734163.0 647.498262546
waffel 2242 734163.0 647.498262546
thibaut 2242 734163.0 647.498262546
achitnis 2242 734163.0 647.498262546
Magnus 2242 734163.0 647.498262546
Vapour 2242 734163.0 647.498262546
cras 2242 734163.0 647.498262546
mph 2242 734163.0 647.498262546
omar 2242 734163.0 647.498262546
toshok 2242 734163.0 647.498262546
quentinsf 2242 734163.0 647.498262546
maluco 2242 734163.0 647.498262546
aredridel 2242 734163.0 647.498262546
skh 2242 734163.0 647.498262546
zoop 2242 734163.0 647.498262546
ChrisMcDonough 2242 734163.0 647.498262546
jedigeek 2242 734163.0 647.498262546
jpetersen 2242 734163.0 647.498262546
lucasgonze 2242 734163.0 647.498262546
mw 2242 734163.0 647.498262546
rgreening 1602 734515.525754 461.116741004
psychodad 2242 734163.0 647.498262546
isenguard 2242 734163.0 647.498262546
Samoied 2242 734163.0 647.498262546
mpav 2242 734163.0 647.498262546
AndrewSmart 2242 734163.0 647.498262546
hanna 2242 734163.0 647.498262546
kelley 2242 734163.0 647.498262546
djw 2242 734163.0 647.498262546
AlanHorkan 4485 735284.5 1294.99662162
jeyk 2242 734163.0 647.498262546
clausen 2270 734177.0 655.581167108
framirez 2242 734163.0 647.498262546
pvg 2242 734163.0 647.498262546
sheath 2242 734163.0 647.498262546
Mudry 2242 734163.0 647.498262546
prumpf 2242 734163.0 647.498262546
sindian 2242 734163.0 647.498262546
yli 2242 734163.0 647.498262546
Abhas 2242 734163.0 647.498262546
awetoss 2242 734163.0 647.498262546
tromey 2258 734171.0 652.117065155
karlheg 2242 734163.0 647.498262546
orib 2242 734163.0 647.498262546
knipknap 2242 734163.0 647.498262546
dchapes 2242 734163.0 647.498262546
rstevens 2242 734163.0 647.498262546
mjc 2242 734163.0 647.498262546
Nafai77 2242 734163.0 647.498262546
andycu 2242 734163.0 647.498262546
drc 2250 734167.0 649.807663851
papineau 2242 734163.0 647.498262546
RMcca55548 2242 734163.0 647.498262546
Jewelsthorn 2242 734163.0 647.498262546
jotajota 2242 734163.0 647.498262546
dajobe 2270 734177.0 655.581167108
elj 2242 734163.0 647.498262546
peat 2242 734163.0 647.498262546
kendall 2242 734163.0 647.498262546
ndw 2242 734163.0 647.498262546
saju 2245 734164.5 648.364288036
jjkane 2242 734163.0 647.498262546
ruben 2242 734163.0 647.498262546
wvholst 2242 734163.0 647.498262546
rlk 2242 734163.0 647.498262546
sainath 2242 734163.0 647.498262546
geofflane 2242 734163.0 647.498262546
kickaha 2242 734163.0 647.498262546
alp 2242 734163.0 647.498262546
Trollaxor 1566 734530.713372 451.660966497
domfox 2242 734163.0 647.498262546
Kyrgan 2242 734163.0 647.498262546
zilch 2242 734163.0 647.498262546
tjhart 2242 734163.0 647.498262546
trs80 2242 734163.0 647.498262546
neoneye 2242 734163.0 647.498262546
tierra 2242 734163.0 647.498262546
Aardvark 2242 734163.0 647.498262546
devolt 2242 734163.0 647.498262546
kiko 2242 734163.0 647.498262546
technomancer 2242 734163.0 647.498262546
TypeRite 2242 734163.0 647.498262546
kinonn 2242 734163.0 647.498262546
spiralx 2242 734163.0 647.498262546
naturedarren 2242 734163.0 647.498262546
ChipIA64 2242 734163.0 647.498262546
az 2242 734163.0 647.498262546
lololix 2242 734163.0 647.498262546
MarkLentczner 2242 734163.0 647.498262546
metal 2242 734163.0 647.498262546
novte 2242 734163.0 647.498262546
tite 2242 734163.0 647.498262546
rael 2242 734163.0 647.498262546
pibizza 2242 734163.0 647.498262546
espy 2242 734163.0 647.498262546
Rakefighter 2242 734163.0 647.498262546
danwang 2242 734163.0 647.498262546
eckes 2245 734164.5 648.364288036
hub 2270 734177.0 655.581167108
Vandalide 1085 733577.756374 314.575906707
synctext 2242 734163.0 647.498262546
richie123 2242 734163.0 647.498262546
brechmos 2242 734163.0 647.498262546
hawk 2242 734163.0 647.498262546
MattPayne 2242 734163.0 647.498262546
erconde 2242 734163.0 647.498262546
wannabe 2242 734163.0 647.498262546
Yashy 2242 734163.0 647.498262546
cwyang 2242 734163.0 647.498262546
Fare 2242 734163.0 647.498262546
ezpano 2242 734163.0 647.498262546
dm 2242 734163.0 647.498262546
erwan 2242 734163.0 647.498262546
badxboy 2242 734163.0 647.498262546
rtconner 2242 734163.0 647.498262546
tab 2242 734163.0 647.498262546
aero6dof 2242 734163.0 647.498262546
wmperry 2242 734163.0 647.498262546
arthurtyde 2242 734163.0 647.498262546
caio1982 2270 734177.0 655.581167108
sylviechen 2242 734163.0 647.498262546
chassoal 2242 734163.0 647.498262546
johnyu 2242 734163.0 647.498262546
timbacon 2242 734163.0 647.498262546
macypa 2242 734163.0 647.498262546
djweis 2242 734163.0 647.498262546
rbp 2242 734163.0 647.498262546
axlnikon 2242 734163.0 647.498262546
kernel32 709 733396.5 204.95914227
k2crux 2242 734163.0 647.498262546
Ringding 1257 734539.5 363.153204585
rjain 2242 734163.0 647.498262546
kessell 2242 734163.0 647.498262546
ha 2242 734163.0 647.498262546
ploppy 2242 734163.0 647.498262546
neurogato 2242 734163.0 647.498262546
manuel 2242 734163.0 647.498262546
Sandino 2248 734166.0 649.230313525
wow 2242 734163.0 647.498262546
abingham 2242 734163.0 647.498262546
jbj 2242 734163.0 647.498262546
cicero 2242 734163.0 647.498262546
futility 2242 734163.0 647.498262546
forester 2242 734163.0 647.498262546
mlaier 2242 734163.0 647.498262546
racer 2242 734163.0 647.498262546
angus 2242 734163.0 647.498262546
jsm28 2242 734163.0 647.498262546
kang 2242 734163.0 647.498262546
billen 2242 734163.0 647.498262546
acj 2129 734219.5 614.877968923
wainstead 2242 734163.0 647.498262546
jahqueel 2242 734163.0 647.498262546
memoid 2242 734163.0 647.498262546
scs 2242 734163.0 647.498262546
jda 2242 734163.0 647.498262546
drivelSpigot 2242 734163.0 647.498262546
kholmes 2242 734163.0 647.498262546
benadida 2242 734163.0 647.498262546
ntm 2242 734163.0 647.498262546
montdidier 2277 734180.5 657.601893245
Walter 2242 734163.0 647.498262546
pabs3 2242 734163.0 647.498262546
seph 2242 734163.0 647.498262546
harringf 2242 734163.0 647.498262546
Szilva 2242 734163.0 647.498262546
netstar 2242 734163.0 647.498262546
fsmunoz 2242 734163.0 647.498262546
nuked 2242 734163.0 647.498262546
saint999 2242 734163.0 647.498262546
megastep 2242 734163.0 647.498262546
mrbook 2242 734163.0 647.498262546
notjames 2242 734163.0 647.498262546
jbparker 2242 734163.0 647.498262546
pfignaux 2242 734163.0 647.498262546
Tomer 2242 734163.0 647.498262546
billbob 2242 734163.0 647.498262546
phooky 2242 734163.0 647.498262546
wilmer 2242 734163.0 647.498262546
drheld 2242 734163.0 647.498262546
aaaa 2242 734163.0 647.498262546
jdub 2270 734177.0 655.581167108
johnnyb 2242 734163.0 647.498262546
wiml 2242 734163.0 647.498262546
mattwest 2242 734163.0 647.498262546
maphew 2242 734163.0 647.498262546
daveb 2242 734163.0 647.498262546
etbe 2242 734163.0 647.498262546
maelstorm 2242 734163.0 647.498262546
randu 2242 734163.0 647.498262546
amatteson 2242 734163.0 647.498262546
amk 2242 734163.0 647.498262546
aint 2242 734163.0 647.498262546
nixx 2242 734163.0 647.498262546
mechanix 2242 734163.0 647.498262546
nzkoz 2242 734163.0 647.498262546
ddent 2242 734163.0 647.498262546
pixelbeat 2242 734163.0 647.498262546
joshuaunderscore 2242 734163.0 647.498262546
eugenia 2242 734163.0 647.498262546
indygwyn 2242 734163.0 647.498262546
Jazz 2242 734163.0 647.498262546
CowboyNeal 2242 734163.0 647.498262546
thallgren 2242 734163.0 647.498262546
ddiaz 2242 734163.0 647.498262546
calum 2242 734163.0 647.498262546
pulento 2242 734163.0 647.498262546
pehranderson 2242 734163.0 647.498262546
jeremiahrogers 2242 734163.0 647.498262546
pij 2242 734163.0 647.498262546
julio199 2242 734163.0 647.498262546
mattcampbell 2242 734163.0 647.498262546
ittner 1530 734556.909745 441.533628124
udhay 2242 734163.0 647.498262546
cturner 2242 734163.0 647.498262546
titus 2243 734163.5 647.786937709
tmilford 2242 734163.0 647.498262546
jamest 2242 734163.0 647.498262546
plevy 2242 734163.0 647.498262546
hangel 2242 734163.0 647.498262546
tero 2242 734163.0 647.498262546
cwinans 2242 734163.0 647.498262546
SteamedPenguin 2242 734163.0 647.498262546
markom 2242 734163.0 647.498262546
lovetodisha 2242 734163.0 647.498262546
hacracker 2242 734163.0 647.498262546
jpalme2000 2242 734163.0 647.498262546
Vince 2242 734163.0 647.498262546
rek2 2242 734163.0 647.498262546
Requinix 2242 734163.0 647.498262546
springfield 2242 734163.0 647.498262546
still 2242 734163.0 647.498262546
kettenis 2242 734163.0 647.498262546
ping 2242 734163.0 647.498262546
Anandamoy 2242 734163.0 647.498262546
hwaara 2242 734163.0 647.498262546
dje 2242 734163.0 647.498262546
skypher 1765 733925.519518 513.224869104
oshani 2242 734163.0 647.498262546
qmacro 2242 734163.0 647.498262546
johanlau 2242 734163.0 647.498262546
swc 2242 734163.0 647.498262546
amol 2242 734163.0 647.498262546
jaz147 2242 734163.0 647.498262546
Uruk 2242 734163.0 647.498262546
shaver 2242 734163.0 647.498262546
nigelk 2242 734163.0 647.498262546
nickshanks 2242 734163.0 647.498262546
jscheinblum 2242 734163.0 647.498262546
scav 2242 734163.0 647.498262546
dmaster 2242 734163.0 647.498262546
kr0n 2242 734163.0 647.498262546
dazman 2242 734163.0 647.498262546
chalky 2242 734163.0 647.498262546
ingvar 2242 734163.0 647.498262546
async 2242 734163.0 647.498262546
jermnelson 2242 734163.0 647.498262546
segher 2242 734163.0 647.498262546
stig 2245 734164.5 648.364288036
seanl 2242 734163.0 647.498262546
dcormier 2242 734163.0 647.498262546
bryam 2242 734163.0 647.498262546
salvadorfb 2242 734163.0 647.498262546
Cantanker 2242 734163.0 647.498262546
rabihz 0 733618.0 0.0
ricmm 2242 734163.0 647.498262546
dikini 2242 734163.0 647.498262546
thinkhole 2242 734163.0 647.498262546
valessio 2270 734177.0 655.581167108
marcelo 2270 734177.0 655.581167108
water 2242 734163.0 647.498262546
bas 2242 734163.0 647.498262546
shownet 2242 734163.0 647.498262546
flight2 2242 734163.0 647.498262546
ruda 2270 734177.0 655.581167108
TheNalf 2242 734163.0 647.498262546
draven 2242 734163.0 647.498262546
paulv 2242 734163.0 647.498262546
ajh 2242 734163.0 647.498262546
robocoder 2242 734163.0 647.498262546
akihabara 2242 734163.0 647.498262546
GoldDog 2242 734163.0 647.498262546
karmazilla 2042 734054.017778 584.598110496
BenDover 2242 734163.0 647.498262546
jum 2242 734163.0 647.498262546
salimsaadmn 2242 734163.0 647.498262546
render 2242 734163.0 647.498262546
lizhijie 2242 734163.0 647.498262546
dopey 2242 734163.0 647.498262546
hadek 2242 734163.0 647.498262546
path 2242 734163.0 647.498262546
lathiat 2242 734163.0 647.498262546
jblack 2242 734163.0 647.498262546
abg 2242 734163.0 647.498262546
srivasta 2242 734163.0 647.498262546
Iasson 2242 734163.0 647.498262546
troutman 2242 734163.0 647.498262546
ayaz 2242 734163.0 647.498262546
aaronv 2242 734163.0 647.498262546
MarkL 2242 734163.0 647.498262546
mnc 2242 734163.0 647.498262546
jeffebert 2242 734163.0 647.498262546
eglass1 2242 734163.0 647.498262546
Jujo 2242 734163.0 647.498262546
gby 2242 734163.0 647.498262546
stevecassidy 2242 734163.0 647.498262546
stipe 2242 734163.0 647.498262546
Dzifa 2242 734163.0 647.498262546
ppetru 2242 734163.0 647.498262546
Anthony 2245 734164.5 648.364288036
leunga 2242 734163.0 647.498262546
richw 2242 734163.0 647.498262546
jdube 2250 734167.0 649.807663851
fejj 2242 734163.0 647.498262546
eloj 2242 734163.0 647.498262546
ahiliation 2242 734163.0 647.498262546
yosch 2051 734286.5 592.361305849
jordan 2242 734163.0 647.498262546
bushing 2242 734163.0 647.498262546
jasonkb 2242 734163.0 647.498262546
tongue 2242 734163.0 647.498262546
marcos 2242 734163.0 647.498262546
joem 2242 734163.0 647.498262546
dmz 2242 734163.0 647.498262546
link 2242 734163.0 647.498262546
mukul 2242 734163.0 647.498262546
clf55 2242 734163.0 647.498262546
oivvio 2242 734163.0 647.498262546
frog51 2242 734163.0 647.498262546
jeffzo 2242 734163.0 647.498262546
mattl 2250 734167.0 649.807663851
Malkuse 2242 734163.0 647.498262546
ajft 2242 734163.0 647.498262546
cHBs 2242 734163.0 647.498262546
deego 2242 734163.0 647.498262546
lloydwood 2242 734163.0 647.498262546
pesco 2270 734177.0 655.581167108
nsh 2242 734163.0 647.498262546
frehberg 2242 734163.0 647.498262546
bbum 2242 734163.0 647.498262546
rednix 2242 734163.0 647.498262546
xmldoc 2242 734163.0 647.498262546
wildweasel 2242 734163.0 647.498262546
guylhem 1096 734697.0 316.676491076
radtke 2242 734163.0 647.498262546
JPV 2242 734163.0 647.498262546
deanjx 2242 734163.0 647.498262546
ahvezda 2242 734163.0 647.498262546
ar 2242 734163.0 647.498262546
mutek 2270 734177.0 655.581167108
dbeentjes 2242 734163.0 647.498262546
jrincayc 2242 734163.0 647.498262546
dpiinc 2242 734163.0 647.498262546
chillywilly 2242 734163.0 647.498262546
TordJ 2245 734164.5 648.364288036
MachX 2242 734163.0 647.498262546
rufius 2270 734177.0 655.581167108
robbat2 2242 734163.0 647.498262546
dojohnson2000 2242 734163.0 647.498262546
BattleCat 2242 734163.0 647.498262546
Bee 2242 734163.0 647.498262546
armando 2242 734163.0 647.498262546
aaron 2242 734163.0 647.498262546
mccormick 2242 734163.0 647.498262546
blinker 2242 734163.0 647.498262546
zagor 2242 734163.0 647.498262546
crt0 2242 734163.0 647.498262546
huiyuan 2242 734163.0 647.498262546
immortal 2242 734163.0 647.498262546
edd 2242 734163.0 647.498262546
elliot 2242 734163.0 647.498262546
crhodes 2242 734163.0 647.498262546
jp 2242 734163.0 647.498262546
gmcgarry 1634 734299.0 471.983756783
Avail 2242 734163.0 647.498262546
khashayar 2242 734163.0 647.498262546
bmc 2242 734163.0 647.498262546
a7r 2242 734163.0 647.498262546
hylian 2242 734163.0 647.498262546
lkundrak 1634 734299.0 471.983756783
rileywhite 2242 734163.0 647.498262546
tansaku 2242 734163.0 647.498262546
netawater 1577 734527.323136 454.020297254
amtos 2242 734163.0 647.498262546
stevex 2242 734163.0 647.498262546
tterb 2242 734163.0 647.498262546
pranav 2242 734163.0 647.498262546
elgreen 2242 734163.0 647.498262546
gokohnert 2242 734163.0 647.498262546
gigamatt 2242 734163.0 647.498262546
shd 2242 734163.0 647.498262546
deuxpi 2242 734163.0 647.498262546
gustavog 2242 734163.0 647.498262546
tapanjyotib 2242 734163.0 647.498262546
future 2242 734163.0 647.498262546
bergie 2242 734163.0 647.498262546
StuC 2242 734163.0 647.498262546
jas 2242 734163.0 647.498262546
roman 2242 734163.0 647.498262546
tbehrends 2242 734163.0 647.498262546
desrt 2245 734164.5 648.364288036
nictamer 2242 734163.0 647.498262546
PostPaul 2242 734163.0 647.498262546
vt3 2242 734163.0 647.498262546
pattryn 2242 734163.0 647.498262546
pzb 2242 734163.0 647.498262546
NightsTemper 2242 734163.0 647.498262546
LordChaos 2242 734163.0 647.498262546
vivekvc 2270 734177.0 655.581167108
infinity 2242 734163.0 647.498262546
ksb 2242 734163.0 647.498262546
arcon 2242 734163.0 647.498262546
ladypine 2242 734163.0 647.498262546
daniels 2242 734163.0 647.498262546
filemon 2242 734163.0 647.498262546
mvw 2242 734163.0 647.498262546
jkdufair 2242 734163.0 647.498262546
ladis 2242 734163.0 647.498262546
sacha 2242 734163.0 647.498262546
luul2002 2242 734163.0 647.498262546
opened 2242 734163.0 647.498262546
dolphy 2242 734163.0 647.498262546
cmacd 4485 735284.5 1294.99662162
gsutter 2242 734163.0 647.498262546
aftyde 2242 734163.0 647.498262546
kobra 2242 734163.0 647.498262546
djarb 2242 734163.0 647.498262546
HansWolters 2242 734163.0 647.498262546
rurban 2242 734163.0 647.498262546
laymusic 2242 734163.0 647.498262546
fhars 2242 734163.0 647.498262546
lovebug356 2242 734163.0 647.498262546
dion 2242 734163.0 647.498262546
jxz 2242 734163.0 647.498262546
koyo 2242 734163.0 647.498262546
urglacier 2242 734163.0 647.498262546
tdat 2242 734163.0 647.498262546
toniw 2242 734163.0 647.498262546
nzelnick 2242 734163.0 647.498262546
Trakker 2242 734163.0 647.498262546
b0at 2242 734163.0 647.498262546
1234567 2242 734163.0 647.498262546
Pierce 2242 734163.0 647.498262546
oubipaws 2242 734163.0 647.498262546
Eimi 2242 734163.0 647.498262546
lp0 1261 734564.5 364.307905487
ron4ld 2242 734163.0 647.498262546
mglauche 2242 734163.0 647.498262546
eel 2242 734163.0 647.498262546
jfarjona 2242 734163.0 647.498262546
rkrishnan 2263 734173.5 653.560440969
gluscap 2242 734163.0 647.498262546
anandpur 2242 734163.0 647.498262546
SLuGgy 2242 734163.0 647.498262546
jhermann 2245 734164.5 648.364288036
forgotPassword 2242 734163.0 647.498262546
ryjkavik 2242 734163.0 647.498262546
edges 2242 734163.0 647.498262546
